id,source_website,source_label,source_url,author,review_date,rating,sentiment,review_text,tier1,tier2,tier3
rvw-000146,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Jose constanza,2025-04-10,1,negative,app doesnt open 80% of the time,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000147,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=7#0654_88276839_23187695,BBB complainant,2025-04-10,1,negative,Service or Repair Issues. I was the highest bidder on a timed auction where the reserve was met. At the end of the auction it stated no sale although it showed reserve was met. I then got an email stating that I was the high bidder but the reserve was not met. I tried calling the selling branch and they told the reserve was met but someone else outbid me by $50 and won the auction. This was impossible since the bid increment was $100 and I got a email saying that I was the high. The vehicle was sold for a lower amount than what my bid was through the buy now feature which leads me to think that there were some sort of unfair activity that favored someone else buying the vehicle without going through the fair bidding process.,Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000148,bbb.org,BBB Complaints,https://www.bbb.org/us/il/westchester/profile/auto-auction/iaa-0654-88276839/complaints?page=7#0654_88276839_23186284,BBB complainant,2025-04-10,1,negative,"Sales and Advertising Issues. The vehicle purchased was listed as run and drive and a score of 45/50.When the vehicle was delivered it had an engine that was completely locked and a hole the size of a baseball in the oil pan. The list of damages listed front end and no engine damage. The vehicle had to run through auto body/mechanic to be determined a loss by insurance, and there for be aware that the vehicle had engine damage. IAA should be accountable of what they are listing the vehicles as 45/50 and no engine damage.","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000149,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Michael Harper,2025-04-09,1,negative,after last update the app does not open. sometimes it will but most of the time it opens to the Ted screen with the iaai icon and stays like that. please fix this issue,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000150,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,David V,2025-04-09,1,negative,app freezes on the main page for 5 minutes. please fix this,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000151,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Marlon Molina,2025-04-08,1,negative,"Honestly, it is NOT an auction, it is a car dealership. I won the same car twice. The first time I won it and they did not accept the payment, and the second time it was the same. My question is: why do they say it is an auction if they already have the price at which they want to sell it? Why do they let one bet if they will not accept the payment? An auction is a bet on the winning price, not on the price they want to give it.",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000152,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Peter Domagalski,2025-04-08,1,negative,95% of the time the app will not open,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000153,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Bryan Abrams,2025-04-08,1,negative,"The app rarely opens, just sits on loading screen. Was difficult to use before update, now literally can't use it because it won't load.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000154,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Adam Metcalf,2025-04-08,1,negative,"This app is horrible. Every time you click to look at a car than you go back, it starts at the very top again. This app is literally trash, 8 out of 10 times, it won't even load. I have undownloaded and re-download it at least 10 times.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000155,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,V Z,2025-04-07,1,negative,"app is terrible , won't open I couldn't preview auction today or last week big F iaa","Lot Condition, Listing Status and related",Third-Party Inspection Authorization & Scheduling,Previewing/ Inspecting Vehicles
rvw-000156,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Don Wilhave,2025-04-07,1,negative,"I don't think the app developers and iaai technical team is watching this space. This app has been for almost 3 months now with no reply to any review nor fix to complaints. Seems iaai doesn't care about its users. Besides, they still make their millions from the rest who uses their website.",Customer Service & Communication,Support Access & Response Time,Delayed Email/Phone Response
rvw-000157,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Timoxa Yevstratenko,2025-04-06,1,negative,"terrible app. was ok, but then, with an update, they made it really bad. it just open the browser and the website instead of having their own app, but freezes all the time. better off just going through the website and separate browser. For the amount of money they charge fees off every sale, they definitely can afford to spend some funds and make the app good.",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000158,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,James Miller,2025-04-05,1,negative,"this app is unbearable. when the app is ""working"", constantly need to log in even though I've checked remember me. most of the time, it is frozen and won't get past welcome logo page. very unfriendly navigation format.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000159,play.google.com,Google Play (com.iaai.android),https://play.google.com/store/apps/details?id=com.iaai.android&hl=en&gl=us,Yaro stan,2025-04-03,1,negative,"this app is always glitching. used to work good now when I open it, it just displays the entry screen and that's it. doesn't load nothing. once in a while it'll turn on. otherwise it just black loading forever",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
